,Student_ID,Class_Grade_ID,Discipline_ID,Is_School_Prefect,Age,Gender,Nationality,State_Of_Origin,Clubs_Interests,Aspiring_Profession,DOB,Religion,Has_Disability,Date_Of_Admission,Year_Of_Admission
2202,603,3,3,Yes,14,Female,Nigeria,Ogun,"['Chess Club', 'Homemakers Club', 'Debating Club']",Pharmacist,2009-10-04,Islam,Yes,2020-09-01,2020
2203,604,3,4,Yes,16,Female,Nigeria,Kogi,"['Chess Club', 'Mathematics Club', 'Drama Club']",Software Developer,2009-10-04,Christian,No,2020-09-01,2020
2204,605,3,2,No,16,Female,Nigeria,Benue,"['Homemakers Club', 'Press Club']",Economist,2008-10-04,Islam,Yes,2020-09-01,2020
2205,606,3,2,Yes,14,Male,Nigeria,Akwa Ibom,"['Homemakers Club', 'Chess Club']",Accountant,2007-10-04,Christian,No,2020-09-01,2020
2206,607,3,2,No,17,Female,Nigeria,Akwa Ibom,['Mathematics Club'],Marketer,2007-10-04,Christian,Yes,2020-09-01,2020
2207,608,3,3,Yes,16,Male,Nigeria,Sokoto,['Red Cross'],Engineer,2007-10-04,Christian,Yes,2020-09-01,2020
2208,609,3,1,No,15,Male,Nigeria,Ogun,"['Computer Club', 'Fine Arts', 'Mathematics Club']",Artist,2010-10-04,Islam,No,2020-09-01,2020
2209,610,3,4,No,14,Female,Nigeria,Bayelsa,"['Music Club', 'Fine Arts', 'Red Cross']",Computer Scientist,2007-10-04,Islam,No,2020-09-01,2020
2210,611,3,2,Yes,16,Female,Nigeria,Kogi,"['Computer Club', 'Homemakers Club']",Economist,2009-10-04,Christian,No,2020-09-01,2020
2211,612,3,3,No,17,Male,Nigeria,Oyo,"['JETS Club', 'Chess Club']",Pharmacist,2007-10-04,Christian,Yes,2020-09-01,2020
2212,613,3,1,No,17,Male,Nigeria,Anambra,"['JETS Club', 'Fine Arts']",Fashion Designer,2007-10-04,Christian,No,2020-09-01,2020
2213,614,3,4,Yes,14,Male,Nigeria,Lagos,['Chess Club'],Computer Scientist,2009-10-04,Islam,No,2020-09-01,2020
2214,615,3,1,Yes,17,Male,Nigeria,Nasarawa,['Homemakers Club'],Journalist,2010-10-04,Islam,No,2020-09-01,2020
2215,616,3,3,Yes,17,Male,Nigeria,Oyo,['Computer Club'],Doctor,2007-10-04,Islam,No,2020-09-01,2020
2216,617,3,4,No,15,Male,Nigeria,Lagos,"['Debating Club', 'Fine Arts']",Software Developer,2009-10-04,Islam,Yes,2020-09-01,2020
2217,618,3,3,Yes,14,Male,Nigeria,Oyo,['JETS Club'],Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2218,619,3,4,No,15,Female,Nigeria,Osun,['Computer Club'],Engineer,2008-10-04,Islam,Yes,2020-09-01,2020
2219,620,3,3,Yes,16,Female,Nigeria,Osun,['Fine Arts'],Scientist,2009-10-04,Christian,Yes,2020-09-01,2020
2220,621,3,4,Yes,16,Female,Nigeria,Oyo,"['Debating Club', 'JETS Club', 'Drama Club']",Data Scientist,2010-10-04,Islam,Yes,2020-09-01,2020
2221,622,3,4,Yes,17,Female,Nigeria,Plateau,['Red Cross'],Technologist,2007-10-04,Islam,No,2020-09-01,2020
2222,623,3,3,Yes,17,Male,Nigeria,Kano,"['Mathematics Club', 'Drama Club', 'Red Cross']",Engineer,2008-10-04,Islam,No,2020-09-01,2020
2223,624,3,2,Yes,16,Male,Nigeria,Lagos,"['Homemakers Club', 'Fine Arts']",Economist,2010-10-04,Islam,No,2020-09-01,2020
2224,625,3,3,No,14,Female,Nigeria,Kwara,"['Homemakers Club', 'Computer Club', 'Press Club']",Pharmacist,2009-10-04,Christian,Yes,2020-09-01,2020
2225,626,3,3,No,17,Female,Nigeria,Ekiti,"['Debating Club', 'Drama Club', 'JETS Club']",Pharmacist,2009-10-04,Christian,No,2020-09-01,2020
2226,627,3,3,No,15,Female,Nigeria,Zamfara,"['Music Club', 'Drama Club']",Doctor,2008-10-04,Islam,Yes,2020-09-01,2020
2227,628,3,4,Yes,16,Male,Nigeria,Kebbi,"['Computer Club', 'Debating Club', 'Homemakers Club']",Data Scientist,2009-10-04,Christian,Yes,2020-09-01,2020
2228,629,3,2,No,15,Female,Nigeria,Osun,"['Music Club', 'Debating Club', 'Mathematics Club']",Economist,2010-10-04,Islam,Yes,2020-09-01,2020
2229,630,3,2,Yes,17,Male,Nigeria,Enugu,"['Homemakers Club', 'Debating Club']",Entrepreneur,2007-10-04,Islam,Yes,2020-09-01,2020
2230,631,3,1,No,14,Female,Nigeria,Oyo,"['Homemakers Club', 'Mathematics Club', 'Computer Club']",Journalist,2010-10-04,Islam,No,2020-09-01,2020
2231,632,3,1,Yes,14,Female,Nigeria,Osun,"['Homemakers Club', 'Music Club']",Artist,2009-10-04,Islam,Yes,2020-09-01,2020
2232,633,3,3,No,16,Female,Nigeria,Lagos,"['Homemakers Club', 'Computer Club', 'JETS Club']",Pharmacist,2009-10-04,Islam,No,2020-09-01,2020
2233,634,3,1,No,16,Male,Nigeria,Ogun,['Press Club'],Journalist,2009-10-04,Christian,No,2020-09-01,2020
2234,635,3,4,Yes,17,Female,Nigeria,Cross River,"['Music Club', 'Mathematics Club']",Software Developer,2008-10-04,Christian,Yes,2020-09-01,2020
2235,636,3,4,No,14,Male,Nigeria,Lagos,"['Drama Club', 'JETS Club', 'Mathematics Club']",Computer Scientist,2007-10-04,Christian,Yes,2020-09-01,2020
2236,637,3,3,No,17,Male,Nigeria,Ogun,['Computer Club'],Engineer,2008-10-04,Islam,No,2020-09-01,2020
2237,638,3,2,Yes,17,Female,Nigeria,Gombe,"['JETS Club', 'Music Club', 'Debating Club']",Business Executive,2008-10-04,Christian,No,2020-09-01,2020
2238,639,3,3,No,15,Female,Nigeria,Lagos,['Homemakers Club'],Pharmacist,2010-10-04,Christian,No,2020-09-01,2020
2239,640,3,4,Yes,16,Male,Nigeria,Ogun,"['Chess Club', 'Debating Club', 'Press Club']",Software Developer,2009-10-04,Islam,No,2020-09-01,2020
2240,641,3,4,Yes,17,Female,Nigeria,Ogun,"['Debating Club', 'Red Cross', 'Fine Arts']",Technologist,2008-10-04,Christian,No,2020-09-01,2020
2241,642,3,3,No,17,Female,Nigeria,Ogun,"['Drama Club', 'Computer Club', 'Debating Club']",Pharmacist,2008-10-04,Christian,No,2020-09-01,2020
2242,643,3,3,Yes,17,Male,Nigeria,Sokoto,"['Computer Club', 'Mathematics Club', 'Chess Club']",Scientist,2007-10-04,Christian,Yes,2020-09-01,2020
2243,644,3,3,No,17,Male,Nigeria,Lagos,"['Computer Club', 'Drama Club', 'Press Club']",Biologist,2009-10-04,Christian,Yes,2020-09-01,2020
2244,645,3,3,Yes,15,Female,Nigeria,Lagos,"['Press Club', 'JETS Club']",Biologist,2010-10-04,Christian,No,2020-09-01,2020
2245,646,3,3,No,14,Female,Nigeria,Osun,"['Red Cross', 'Press Club', 'Homemakers Club']",Pharmacist,2010-10-04,Christian,No,2020-09-01,2020
2246,647,3,1,No,16,Male,Nigeria,Kwara,"['Press Club', 'Debating Club']",Writer,2010-10-04,Islam,No,2020-09-01,2020
2247,648,3,4,Yes,15,Male,Nigeria,Osun,"['Computer Club', 'Mathematics Club', 'Chess Club']",Engineer,2009-10-04,Islam,Yes,2020-09-01,2020
2248,649,3,2,No,16,Male,Nigeria,Oyo,"['Homemakers Club', 'Mathematics Club']",Business Executive,2009-10-04,Islam,Yes,2020-09-01,2020
2249,650,3,2,No,17,Male,Nigeria,Ogun,['Debating Club'],Accountant,2010-10-04,Christian,No,2020-09-01,2020
2250,651,3,3,Yes,17,Male,Nigeria,Ogun,['Debating Club'],Engineer,2009-10-04,Islam,No,2020-09-01,2020
2251,652,3,4,No,17,Male,Nigeria,Ogun,"['Debating Club', 'Red Cross']",Computer Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2252,653,3,2,No,15,Male,Nigeria,Adamawa,"['Fine Arts', 'Debating Club', 'Music Club']",Business Executive,2007-10-04,Islam,Yes,2020-09-01,2020
2253,654,3,4,No,17,Female,Nigeria,FCT - Abuja,"['Chess Club', 'Fine Arts', 'Red Cross']",Computer Scientist,2009-10-04,Islam,No,2020-09-01,2020
2254,655,3,4,Yes,17,Female,Nigeria,Kano,"['Red Cross', 'JETS Club']",Technologist,2008-10-04,Christian,No,2020-09-01,2020
2255,656,3,2,No,15,Male,Nigeria,Jigawa,['Computer Club'],Business Executive,2010-10-04,Islam,No,2020-09-01,2020
2256,657,3,2,Yes,17,Male,Nigeria,Ondo,['Debating Club'],Entrepreneur,2008-10-04,Islam,No,2020-09-01,2020
2257,658,3,2,Yes,17,Female,Nigeria,Akwa Ibom,"['Computer Club', 'Mathematics Club', 'Debating Club']",Economist,2010-10-04,Christian,No,2020-09-01,2020
2258,659,3,1,Yes,15,Female,Nigeria,Oyo,"['JETS Club', 'Mathematics Club']",Actor,2008-10-04,Christian,Yes,2020-09-01,2020
2259,660,3,4,Yes,17,Female,Nigeria,Lagos,"['Debating Club', 'Fine Arts', 'Music Club']",Engineer,2007-10-04,Christian,Yes,2020-09-01,2020
2260,661,3,4,No,16,Female,Nigeria,Borno,"['Red Cross', 'Chess Club', 'Music Club']",Data Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2261,662,3,3,Yes,17,Male,Nigeria,Lagos,"['Music Club', 'Drama Club']",Doctor,2010-10-04,Christian,No,2020-09-01,2020
2262,663,3,1,No,17,Male,Nigeria,Bayelsa,"['Music Club', 'Debating Club', 'Computer Club']",Artist,2010-10-04,Islam,Yes,2020-09-01,2020
2263,664,3,4,No,16,Male,Nigeria,Ogun,['Debating Club'],Technologist,2010-10-04,Christian,No,2020-09-01,2020
2264,665,3,1,No,16,Male,Nigeria,Osun,"['JETS Club', 'Drama Club']",Artist,2007-10-04,Islam,No,2020-09-01,2020
2265,666,3,1,Yes,15,Female,Nigeria,Kaduna,"['Mathematics Club', 'Chess Club']",Fashion Designer,2008-10-04,Islam,No,2020-09-01,2020
2266,667,3,3,Yes,15,Female,Nigeria,Borno,"['Computer Club', 'Red Cross']",Doctor,2008-10-04,Islam,No,2020-09-01,2020
2267,668,3,4,Yes,14,Male,Nigeria,Oyo,['Mathematics Club'],Engineer,2007-10-04,Christian,Yes,2020-09-01,2020
2268,669,3,4,No,14,Female,Nigeria,Ogun,['Debating Club'],Engineer,2010-10-04,Islam,Yes,2020-09-01,2020
2269,670,3,2,No,16,Male,Nigeria,Oyo,['JETS Club'],Economist,2010-10-04,Christian,No,2020-09-01,2020
2270,671,3,2,No,16,Female,Nigeria,Osun,"['Red Cross', 'Homemakers Club']",Entrepreneur,2007-10-04,Islam,No,2020-09-01,2020
2271,672,3,2,No,16,Male,Nigeria,Kebbi,['Music Club'],Economist,2007-10-04,Christian,No,2020-09-01,2020
2272,673,3,4,Yes,14,Male,Nigeria,Gombe,"['Drama Club', 'Music Club', 'Chess Club']",Software Developer,2009-10-04,Islam,No,2020-09-01,2020
2273,674,3,3,No,17,Female,Nigeria,Imo,['Debating Club'],Doctor,2010-10-04,Christian,Yes,2020-09-01,2020
2274,675,3,4,No,17,Female,Nigeria,Borno,"['Red Cross', 'Drama Club', 'Mathematics Club']",Computer Scientist,2009-10-04,Christian,Yes,2020-09-01,2020
2275,676,3,1,No,17,Male,Nigeria,Oyo,['Homemakers Club'],Writer,2009-10-04,Christian,No,2020-09-01,2020
2276,677,3,3,Yes,17,Male,Nigeria,Taraba,"['Drama Club', 'Debating Club']",Biologist,2007-10-04,Christian,Yes,2020-09-01,2020
2277,678,3,2,Yes,15,Male,Nigeria,Anambra,"['Music Club', 'Chess Club']",Economist,2009-10-04,Islam,Yes,2020-09-01,2020
2278,679,3,2,Yes,14,Male,Nigeria,Cross River,"['Chess Club', 'JETS Club', 'Fine Arts']",Entrepreneur,2010-10-04,Islam,No,2020-09-01,2020
2279,680,3,1,No,17,Female,Nigeria,Enugu,"['Mathematics Club', 'Music Club']",Actor,2010-10-04,Islam,Yes,2020-09-01,2020
2280,681,3,4,Yes,16,Male,Nigeria,Abia,['Mathematics Club'],Engineer,2010-10-04,Islam,Yes,2020-09-01,2020
2281,682,3,4,Yes,17,Female,Nigeria,Lagos,"['Mathematics Club', 'Fine Arts']",Software Developer,2008-10-04,Islam,No,2020-09-01,2020
2282,683,3,1,Yes,15,Female,Nigeria,Ondo,"['Fine Arts', 'Press Club', 'Red Cross']",Actor,2010-10-04,Christian,Yes,2020-09-01,2020
2283,684,3,1,No,15,Female,Nigeria,Ebonyi,"['Computer Club', 'Press Club', 'Homemakers Club']",Artist,2009-10-04,Christian,Yes,2020-09-01,2020
2284,685,3,2,Yes,15,Female,Nigeria,Edo,['Mathematics Club'],Accountant,2009-10-04,Islam,No,2020-09-01,2020
2285,686,3,3,No,16,Female,Nigeria,Ogun,"['Chess Club', 'Computer Club']",Doctor,2009-10-04,Islam,No,2020-09-01,2020
2286,687,3,3,Yes,17,Female,Nigeria,Ogun,['Press Club'],Pharmacist,2007-10-04,Islam,No,2020-09-01,2020
2287,688,3,2,No,14,Female,Nigeria,Jigawa,['Red Cross'],Entrepreneur,2010-10-04,Islam,No,2020-09-01,2020
2288,689,3,2,Yes,14,Female,Nigeria,Akwa Ibom,"['Music Club', 'Chess Club', 'Red Cross']",Entrepreneur,2009-10-04,Christian,No,2020-09-01,2020
2289,690,3,2,No,15,Female,Nigeria,Edo,"['Press Club', 'Chess Club']",Economist,2009-10-04,Christian,Yes,2020-09-01,2020
2290,691,3,2,Yes,14,Female,Nigeria,Enugu,"['Debating Club', 'JETS Club']",Economist,2007-10-04,Christian,Yes,2020-09-01,2020
2291,692,3,1,No,17,Male,Nigeria,FCT - Abuja,['Debating Club'],Journalist,2007-10-04,Islam,Yes,2020-09-01,2020
2292,693,3,1,Yes,16,Male,Nigeria,Oyo,['JETS Club'],Fashion Designer,2010-10-04,Islam,Yes,2020-09-01,2020
2293,694,3,2,No,14,Male,Nigeria,Kebbi,['Press Club'],Economist,2008-10-04,Christian,Yes,2020-09-01,2020
2294,695,3,3,No,16,Female,Nigeria,Akwa Ibom,"['Music Club', 'Red Cross', 'Chess Club']",Biologist,2010-10-04,Islam,Yes,2020-09-01,2020
2295,696,3,1,No,16,Male,Nigeria,Oyo,"['Press Club', 'Music Club', 'Red Cross']",Actor,2009-10-04,Islam,Yes,2020-09-01,2020
2296,697,3,2,Yes,14,Female,Nigeria,Oyo,"['Drama Club', 'Chess Club', 'JETS Club']",Business Executive,2010-10-04,Christian,No,2020-09-01,2020
2297,698,3,1,No,16,Male,Nigeria,Kebbi,"['Fine Arts', 'Chess Club', 'Press Club']",Artist,2007-10-04,Islam,No,2020-09-01,2020
2298,699,3,3,No,17,Male,Nigeria,Ekiti,['Fine Arts'],Pharmacist,2007-10-04,Christian,Yes,2020-09-01,2020
2299,700,3,1,Yes,16,Male,Nigeria,Jigawa,['Homemakers Club'],Actor,2009-10-04,Islam,No,2020-09-01,2020
2300,701,3,2,Yes,16,Female,Nigeria,Benue,"['Computer Club', 'Mathematics Club', 'Press Club']",Marketer,2010-10-04,Islam,Yes,2020-09-01,2020
2301,702,3,2,Yes,14,Male,Nigeria,Cross River,"['Mathematics Club', 'Drama Club', 'Homemakers Club']",Entrepreneur,2009-10-04,Islam,No,2020-09-01,2020
2302,703,3,3,Yes,17,Male,Nigeria,Ogun,['Homemakers Club'],Pharmacist,2008-10-04,Islam,Yes,2020-09-01,2020
2303,704,3,1,Yes,15,Male,Nigeria,Osun,"['Fine Arts', 'Debating Club']",Writer,2007-10-04,Islam,Yes,2020-09-01,2020
2304,705,3,1,Yes,14,Female,Nigeria,Ogun,['Press Club'],Actor,2007-10-04,Islam,Yes,2020-09-01,2020
2305,706,3,2,No,16,Female,Nigeria,Ogun,"['Chess Club', 'Press Club', 'Homemakers Club']",Entrepreneur,2010-10-04,Christian,Yes,2020-09-01,2020
2306,707,3,1,No,16,Male,Nigeria,Kwara,"['Debating Club', 'Fine Arts']",Journalist,2010-10-04,Islam,Yes,2020-09-01,2020
2307,708,3,1,Yes,17,Female,Nigeria,Niger,['Homemakers Club'],Journalist,2008-10-04,Islam,No,2020-09-01,2020
2308,709,3,2,No,14,Male,Nigeria,Lagos,['JETS Club'],Marketer,2008-10-04,Islam,No,2020-09-01,2020
2309,710,3,4,No,15,Male,Nigeria,Ogun,"['Mathematics Club', 'Homemakers Club']",Computer Scientist,2010-10-04,Islam,No,2020-09-01,2020
2310,711,3,1,Yes,17,Female,Nigeria,Adamawa,['Chess Club'],Artist,2009-10-04,Islam,Yes,2020-09-01,2020
2311,712,3,4,Yes,16,Female,Nigeria,Oyo,"['Press Club', 'Chess Club', 'Mathematics Club']",Engineer,2010-10-04,Christian,No,2020-09-01,2020
2312,713,3,1,Yes,15,Male,Nigeria,Oyo,['Red Cross'],Fashion Designer,2008-10-04,Christian,No,2020-09-01,2020
2313,714,3,4,No,16,Male,Nigeria,Oyo,['Mathematics Club'],Data Scientist,2008-10-04,Islam,No,2020-09-01,2020
2314,715,3,4,Yes,14,Female,Nigeria,Lagos,['Red Cross'],Computer Scientist,2008-10-04,Christian,Yes,2020-09-01,2020
2315,716,3,2,No,15,Male,Nigeria,Oyo,"['Mathematics Club', 'Fine Arts', 'Press Club']",Marketer,2010-10-04,Islam,Yes,2020-09-01,2020
2316,717,3,2,Yes,15,Male,Nigeria,Cross River,"['Music Club', 'Debating Club', 'Homemakers Club']",Accountant,2008-10-04,Islam,No,2020-09-01,2020
2317,718,3,4,No,15,Male,Nigeria,Delta,['Homemakers Club'],Engineer,2007-10-04,Christian,No,2020-09-01,2020
2318,719,3,2,Yes,14,Male,Nigeria,Yobe,"['Computer Club', 'Fine Arts', 'Drama Club']",Marketer,2007-10-04,Christian,Yes,2020-09-01,2020
2319,720,3,4,Yes,15,Female,Nigeria,Zamfara,"['Computer Club', 'Mathematics Club']",Computer Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2320,721,3,1,No,16,Female,Nigeria,Oyo,"['Fine Arts', 'Computer Club']",Artist,2008-10-04,Christian,No,2020-09-01,2020
2321,722,3,3,Yes,15,Male,Nigeria,Oyo,"['Chess Club', 'Music Club']",Scientist,2010-10-04,Christian,Yes,2020-09-01,2020
2322,723,3,4,No,16,Female,Nigeria,Ogun,['Red Cross'],Computer Scientist,2008-10-04,Christian,Yes,2020-09-01,2020
2323,724,3,4,No,15,Male,Nigeria,Cross River,"['Debating Club', 'JETS Club']",Engineer,2010-10-04,Christian,Yes,2020-09-01,2020
2324,725,3,1,No,17,Male,Nigeria,Kaduna,"['Homemakers Club', 'Music Club']",Journalist,2009-10-04,Christian,No,2020-09-01,2020
2325,726,3,3,No,17,Male,Nigeria,Kebbi,"['Red Cross', 'Drama Club', 'Music Club']",Scientist,2010-10-04,Christian,No,2020-09-01,2020
2326,727,3,2,Yes,14,Male,Nigeria,Gombe,"['Computer Club', 'Fine Arts', 'Press Club']",Entrepreneur,2009-10-04,Christian,No,2020-09-01,2020
2327,728,3,4,Yes,17,Female,Nigeria,Yobe,"['JETS Club', 'Fine Arts']",Data Scientist,2008-10-04,Islam,No,2020-09-01,2020
2328,729,3,4,No,14,Male,Nigeria,Osun,"['Mathematics Club', 'Homemakers Club', 'Debating Club']",Data Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2329,730,3,4,No,17,Male,Nigeria,Osun,"['Red Cross', 'Press Club', 'Homemakers Club']",Data Scientist,2010-10-04,Christian,No,2020-09-01,2020
2330,731,3,2,No,16,Male,Nigeria,Katsina,['Music Club'],Entrepreneur,2007-10-04,Islam,No,2020-09-01,2020
2331,732,3,2,No,14,Male,Nigeria,Ogun,"['Computer Club', 'Red Cross', 'Homemakers Club']",Business Executive,2010-10-04,Islam,Yes,2020-09-01,2020
2332,733,3,4,No,16,Male,Nigeria,Oyo,"['Chess Club', 'Music Club', 'Homemakers Club']",Data Scientist,2007-10-04,Christian,No,2020-09-01,2020
2333,734,3,2,Yes,16,Male,Nigeria,Ekiti,['Debating Club'],Marketer,2008-10-04,Christian,No,2020-09-01,2020
2334,735,3,4,Yes,16,Female,Nigeria,Ogun,['Computer Club'],Computer Scientist,2007-10-04,Islam,No,2020-09-01,2020
2335,736,3,3,Yes,17,Female,Nigeria,Delta,['Red Cross'],Pharmacist,2010-10-04,Islam,No,2020-09-01,2020
2336,737,3,3,No,15,Female,Nigeria,Gombe,"['Mathematics Club', 'Homemakers Club', 'Chess Club']",Pharmacist,2009-10-04,Christian,No,2020-09-01,2020
2337,738,3,3,No,17,Male,Nigeria,Jigawa,"['Fine Arts', 'Debating Club', 'JETS Club']",Pharmacist,2010-10-04,Islam,Yes,2020-09-01,2020
2338,739,3,1,No,14,Male,Nigeria,Niger,"['JETS Club', 'Mathematics Club']",Writer,2008-10-04,Christian,Yes,2020-09-01,2020
2339,740,3,4,No,15,Female,Nigeria,Lagos,['JETS Club'],Data Scientist,2009-10-04,Christian,Yes,2020-09-01,2020
2340,741,3,4,No,15,Female,Nigeria,Bauchi,['Music Club'],Computer Scientist,2009-10-04,Christian,Yes,2020-09-01,2020
2341,742,3,3,Yes,14,Male,Nigeria,Ogun,"['Homemakers Club', 'Red Cross', 'JETS Club']",Biologist,2010-10-04,Islam,No,2020-09-01,2020
2342,743,3,2,No,14,Female,Nigeria,Kogi,['JETS Club'],Marketer,2008-10-04,Islam,No,2020-09-01,2020
2343,744,3,3,No,14,Female,Nigeria,Zamfara,"['Press Club', 'Homemakers Club', 'Red Cross']",Pharmacist,2007-10-04,Islam,No,2020-09-01,2020
2344,745,3,2,Yes,15,Female,Nigeria,Kebbi,['Mathematics Club'],Entrepreneur,2008-10-04,Islam,Yes,2020-09-01,2020
2345,746,3,4,Yes,14,Male,Nigeria,Oyo,"['Fine Arts', 'Drama Club', 'JETS Club']",Technologist,2007-10-04,Christian,Yes,2020-09-01,2020
2346,747,3,3,Yes,16,Male,Nigeria,Osun,"['Red Cross', 'Debating Club']",Doctor,2008-10-04,Christian,No,2020-09-01,2020
2347,748,3,3,Yes,15,Male,Nigeria,FCT - Abuja,['Homemakers Club'],Engineer,2009-10-04,Islam,Yes,2020-09-01,2020
2348,749,3,3,No,16,Female,Nigeria,Delta,['Homemakers Club'],Biologist,2007-10-04,Islam,No,2020-09-01,2020
2349,750,3,1,Yes,14,Female,Nigeria,Bauchi,['Drama Club'],Fashion Designer,2007-10-04,Islam,No,2020-09-01,2020
2350,751,3,3,Yes,17,Male,Nigeria,Ebonyi,"['Homemakers Club', 'Mathematics Club']",Doctor,2007-10-04,Christian,No,2020-09-01,2020
2351,752,3,4,Yes,17,Male,Nigeria,Jigawa,['Debating Club'],Technologist,2008-10-04,Islam,No,2020-09-01,2020
2352,753,3,1,No,16,Female,Nigeria,Ogun,"['Red Cross', 'Chess Club', 'Drama Club']",Journalist,2007-10-04,Islam,No,2020-09-01,2020
2353,754,3,1,No,16,Male,Nigeria,Osun,"['Fine Arts', 'Homemakers Club']",Writer,2007-10-04,Islam,No,2020-09-01,2020
2354,755,3,4,No,16,Male,Nigeria,Lagos,['Mathematics Club'],Computer Scientist,2010-10-04,Islam,Yes,2020-09-01,2020
2355,756,3,3,No,15,Female,Nigeria,Akwa Ibom,"['JETS Club', 'Drama Club', 'Music Club']",Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2356,757,3,2,Yes,17,Female,Nigeria,Niger,"['Music Club', 'Chess Club']",Business Executive,2007-10-04,Christian,Yes,2020-09-01,2020
2357,758,3,4,Yes,16,Female,Nigeria,Oyo,"['Fine Arts', 'Press Club']",Data Scientist,2010-10-04,Christian,No,2020-09-01,2020
2358,759,3,2,No,16,Female,Nigeria,Osun,"['Chess Club', 'Computer Club']",Entrepreneur,2010-10-04,Islam,No,2020-09-01,2020
2359,760,3,1,Yes,17,Female,Nigeria,Cross River,"['Debating Club', 'Homemakers Club']",Writer,2007-10-04,Islam,Yes,2020-09-01,2020
2360,761,3,2,Yes,17,Female,Nigeria,Anambra,"['Press Club', 'Red Cross', 'Fine Arts']",Business Executive,2007-10-04,Islam,No,2020-09-01,2020
2361,762,3,3,No,15,Female,Nigeria,Nasarawa,['Fine Arts'],Engineer,2008-10-04,Christian,No,2020-09-01,2020
2362,763,3,4,Yes,15,Male,Nigeria,Yobe,"['Debating Club', 'Homemakers Club', 'Press Club']",Engineer,2008-10-04,Islam,Yes,2020-09-01,2020
2363,764,3,1,Yes,16,Male,Nigeria,Ogun,"['Mathematics Club', 'JETS Club', 'Computer Club']",Actor,2010-10-04,Christian,Yes,2020-09-01,2020
2364,765,3,3,No,14,Male,Nigeria,Lagos,['Press Club'],Scientist,2008-10-04,Christian,Yes,2020-09-01,2020
2365,766,3,4,No,16,Male,Nigeria,Yobe,['Fine Arts'],Data Scientist,2008-10-04,Christian,Yes,2020-09-01,2020
2366,767,3,1,No,17,Male,Nigeria,Osun,"['Drama Club', 'Music Club']",Journalist,2007-10-04,Christian,Yes,2020-09-01,2020
2367,768,3,4,Yes,17,Male,Nigeria,Delta,['Mathematics Club'],Data Scientist,2008-10-04,Christian,No,2020-09-01,2020
2368,769,3,3,No,16,Female,Nigeria,Taraba,"['JETS Club', 'Mathematics Club']",Doctor,2008-10-04,Islam,No,2020-09-01,2020
2369,770,3,3,No,17,Male,Nigeria,Osun,"['Red Cross', 'Music Club', 'Debating Club']",Scientist,2007-10-04,Christian,No,2020-09-01,2020
2370,771,3,4,Yes,17,Male,Nigeria,Taraba,['Mathematics Club'],Data Scientist,2008-10-04,Islam,Yes,2020-09-01,2020
2371,772,3,1,Yes,16,Male,Nigeria,Osun,"['Drama Club', 'Computer Club']",Fashion Designer,2008-10-04,Christian,Yes,2020-09-01,2020
2372,773,3,4,Yes,17,Male,Nigeria,Lagos,"['Computer Club', 'Music Club']",Technologist,2007-10-04,Islam,No,2020-09-01,2020
2373,774,3,3,Yes,14,Female,Nigeria,Osun,"['Red Cross', 'JETS Club']",Doctor,2010-10-04,Christian,No,2020-09-01,2020
2374,775,3,2,No,16,Male,Nigeria,Osun,"['Red Cross', 'Debating Club']",Business Executive,2009-10-04,Christian,No,2020-09-01,2020
2375,776,3,3,No,15,Female,Nigeria,Delta,"['Press Club', 'Computer Club']",Pharmacist,2010-10-04,Islam,No,2020-09-01,2020
2376,777,3,1,Yes,15,Male,Nigeria,Borno,"['JETS Club', 'Press Club']",Writer,2010-10-04,Islam,No,2020-09-01,2020
2377,778,3,2,No,17,Female,Nigeria,Osun,"['Chess Club', 'JETS Club']",Entrepreneur,2007-10-04,Islam,Yes,2020-09-01,2020
2378,779,3,3,No,14,Female,Nigeria,Sokoto,"['Fine Arts', 'Debating Club']",Engineer,2009-10-04,Islam,No,2020-09-01,2020
2379,780,3,2,Yes,14,Male,Nigeria,Borno,"['Press Club', 'Music Club', 'Fine Arts']",Business Executive,2008-10-04,Islam,No,2020-09-01,2020
2380,781,3,3,Yes,17,Male,Nigeria,Abia,"['Chess Club', 'Music Club']",Scientist,2007-10-04,Christian,No,2020-09-01,2020
2381,782,3,4,Yes,15,Male,Nigeria,Sokoto,"['Computer Club', 'Chess Club']",Data Scientist,2008-10-04,Christian,Yes,2020-09-01,2020
2382,783,3,4,No,14,Male,Nigeria,Niger,['Debating Club'],Computer Scientist,2008-10-04,Christian,No,2020-09-01,2020
2383,784,3,2,Yes,17,Female,Nigeria,Nasarawa,"['Computer Club', 'Music Club', 'Red Cross']",Accountant,2009-10-04,Christian,No,2020-09-01,2020
